ID,Text,Label 1,Label 2,Label 3
1141_Cleand_Climate1.csv,So at what point do the @GOP start trying to paint @TheDemocrats as the ones denying that climate change is a thing? I assume as the reality becomes more inescapable that this will become the strategy.,Positive,Positive,Negative
797_Cleand_Climate1.csv,RT @_sara_jade_: You d have to pretty stupid or ignorant or arrogant not to understand the danger our planet is in and our children s futur,Positive,Positive,Positive
592_Cleand_Climate1.csv,RT @JohnWDean: As another outsized storm batters the USA only days after UN scientists report we have a decade or less to save the planet,Neutral,Neutral,Neutral
6_Cleand_Climate1.csv,#Florida: Can you accept the #science of #weather forecasts but deny the same science of #climatechange? https://t.co/2I0N2wIccK #ActOnClimate #HurricaneMichael #Sustainability #Renewables @MichaelEMann @ristori20 @Jackthelad1947 @kashthefuturist @EricHolthaus @1o5CleanEnergy https://t.co/2MoyQkkRNC,Positive,Negative,Positive
720_Cleand_Climate1.csv,RT @SeanAstin: My dear @cnn @msnbc & #FoxNews In addition 2 reporting endless shots of journalists standing in wind & water please talk,not-relevant,not-relevant,Neutral
1064_Cleand_Climate1.csv,RT @seavoicenews: Climate change is quickly changing the habitat range of many species. New research has found that some poisonous marine a,not-relevant,Neutral,Neutral
643_Cleand_Climate1.csv,RT @McClellandShane: Imagine voting for people who deny climate change is real and then having your house destroyed every other year by mas,Positive,Neutral,Positive
905_Cleand_Climate1.csv,RT @frontlinepbs: Global warming could have severe effects as early as 2030 unless immediate and widespread action is taken a new report f,Neutral,Neutral,Neutral
1249_Cleand_Climate1.csv,Yes why should he react? There is no #GlobalWarming https://t.co/8LwnmlflDl Trump quiet as the UN warns of climate change catastrophe | US news | The Guardian https://t.co/RlldhWkdsl,Negative,Negative,Neutral
54_Cleand_Climate1.csv,@DogginTrump Democrats cause climate change. Everybody knows that.,Positive,Neutral,Neutral
361_Cleand_Climate1.csv,Limiting warming to 1.5C is possible if there is political will | @CFigueres https://t.co/Bsyn6a81a9,Positive,Positive,Positive
828_Cleand_Climate1.csv,RT @bjcreigh: The climate may be 'fabulous' despite a report based on >6 000 scientific references from 91 authors in 40 countries There,Neutral,Positive,not-relevant
623_Cleand_Climate1.csv,RT @Lewis Bush: Worried about climate change? Stop. Eating. Meat. https://t.co/JCQqS9cO1w,Positive,Neutral,Positive
284_Cleand_Climate1.csv,Everyone seems to like doing nothing about it though... sadly enough... weve come this far.. I just hope I dont live through it to see it happen,Positive,Positive,not-relevant
546_Cleand_Climate1.csv,RT @GrowingReturns: It s Imagine a Day Without Water. In the American West EDF is working to rebalance water use to ensure our cities far,Positive,Positive,not-relevant
28_Cleand_Climate1.csv,@12Harmonicas @WhiteHouse @POTUS @realDonaldTrump @SecNielsen @FEMA_Brock @fema Maybe get your facts straight. Andrew & Labor Day both hurricanes that hit FL with stronger winds. Michael clocked at 135mph Cat 4. IPCC estimates we're wrong when they pr,Positive,Positive,Negative
1018_Cleand_Climate1.csv,RT @nytclimate: The UN science panel made grim predictions about where climate change will take us by 2040. But we're already seeing warmin,Neutral,Neutral,Neutral
469_Cleand_Climate1.csv,RT @CityofEdmonton: The Corporate Climate Leaders Program encourages and celebrates climate action in business! Register your organization,Positive,Positive,Neutral
264_Cleand_Climate1.csv,Dealing with GHG and climate change means everyone doing their bit. Copenhagen's 2025 goal is important. Inter alia developing the existence proof provides a needed roadmap for others.,Neutral,Positive,Neutral
187_Cleand_Climate1.csv,@rosejc @DineshDSouza Neither is denying climate change not that it matters to you cause you won't be the one living through it. Bastards.,Neutral,Negative,Neutral
315_Cleand_Climate1.csv,How a Fortnite squad of scientists is hoping to defeat climate change https://t.co/GDGK2UsVrG via @Verge,Neutral,Neutral,Positive
110_Cleand_Climate1.csv,@SheaSerrano @PDWolves Sources say Jimmy also came up with a clean climate solution in response to the recent UN climate change report,Positive,Positive,Neutral
238_Cleand_Climate1.csv,Climate Change Edgelords Are the New Climate Change Deniers - VipScandals https://t.co/chDRvikZKK,Positive,Positive,Positive
997_Cleand_Climate1.csv,RT @mirandajay_: I feel like this should be all over the news :/ food shortages :/ worse wildfires :/ dead coral reefs :/ within our lifeti,Neutral,Positive,Positive
792_Cleand_Climate1.csv,RT @ZhyrZhyrZhyr: I swear to fuck just inject this into my veins as I slip into a sweary laughing coma. https://t.co/XWBTfzvGR4,Positive,not-relevant,not-relevant
920_Cleand_Climate1.csv,RT @guardianeco: Scientists say halting deforestation 'just as urgent' as reducing emissions https://t.co/eyOFCbmeWa,Neutral,Neutral,Positive
1_Cleand_Climate1.csv,#Cities will shape the future of #climatechange but #Toronto's budget falls short says @Dusha_Sritharan of @TOenviro. #ClimateAction needed to protect health jobs and our environment @jen_keesmaat @JohnTory @c40cities #TOpoli #ONpoli #cities4climate https://t.co/g6GeQ4W2Y9,Neutral,Positive,Positive
1264_Cleand_Climate1.csv,harmless tweet: reusable shopping bags are nice person who hates vegans in the replies: actually since corporations are responsible for climate change there s no need for me to diminish my waste. i won t eat a veggie burger until op singlehandedly dismantles capitalism,Negative,Neutral,Negative
843_Cleand_Climate1.csv,RT @changeiscomin69: @InglimaSharon @TheHalliCJShow @EdKrassen ALL DEMOCRATS OF ALL AGES NEED TO VOTE TO PROTECT WOMEN TO KEEP HEALTH CARE,Positive,Positive,not-relevant
1187_Cleand_Climate1.csv,This.,not-relevant,Positive,Neutral
1110_Cleand_Climate1.csv,RT @veganelff: We have 12 years left until climate change will be irreversible. 12 years until it starts ruining our every day lives. You c,Positive,Negative,Positive
561_Cleand_Climate1.csv,RT @HuffPost: Here's an alternate plan to fight climate change: What might take a century to do with renewables alone could be done in 20,Negative,Positive,Positive
484_Cleand_Climate1.csv,RT @DSAdenver: -Stop blaming individuals when 70% of the pollution is produced by 100 companies. -Nationalize every fossil fuel company &,Positive,Positive,Neutral
746_Cleand_Climate1.csv,RT @Sustainable2050: Hurricane #Michael: from budding Tropical Storm to its landfall as a massive category 4 hurricane in just four days. M,Neutral,Positive,Positive
1218_Cleand_Climate1.csv,What Are Greenhouse Gases? Learn more here: https://t.co/Z3bKX5GfGY #climatechange #climateaction #environment #energy https://t.co/Rv9HARjZCH,Neutral,Positive,Negative
1013_Cleand_Climate1.csv,RT @nowthisnews: A bombshell report from the UN says climate change could become irreversible by 2030 https://t.co/CmtiS77zQk,Neutral,Neutral,Positive
23_Cleand_Climate1.csv,28 degrees in Toronto today. It s mid October but it feels like July. Climate change is a hoax.,Negative,Negative,Negative
669_Cleand_Climate1.csv,RT @NewYorkStateAG: Cars and power plants are the 1st and 2nd largest sources of climate change pollution. The #CleanPowerPlan would prev,Positive,Positive,Neutral
387_Cleand_Climate1.csv,People are having nightmares seeing this images next they will be blaming the EFF Floyd and Malema for climate change. Now we wait for everything.,Neutral,Neutral,Neutral
515_Cleand_Climate1.csv,RT @ElvieSinclair: I am begging you all. There are so many great alternatives to meat and dairy so PLEASE give them a try. Animal agricultu,Positive,Negative,not-relevant
310_Cleand_Climate1.csv,Hey #ORANGEMAN @realDonaldTrump YOU HAVE YOUR HEAD UP YOUR BIG FAT ARSE https://t.co/evTLDgdSvS,not-relevant,not-relevant,Negative
438_Cleand_Climate1.csv,RT @Borealconserve: The Boreal Forest is poised to become even more important as a habitat refuge for birds threatened by climate change.,Positive,Negative,Neutral
233_Cleand_Climate1.csv,Can u imagine denying climate change....even crazier,Negative,Positive,Positive
156_Cleand_Climate1.csv,@goblincock64 @RationalDis @prageru The consensus he speaks of is not even close to one. It's this supposed 97%! The 97% is made up of 79 self professed scientists 50% of which their work was directed to climate change. They believe that temps have risen,Negative,not-relevant,Negative
992_Cleand_Climate1.csv,RT @miekevanstigt: Acts of non-taxpaying multinationals https://t.co/dl0TuXFlZK,not-relevant,Neutral,not-relevant
1182_Cleand_Climate1.csv,This is why the Trump GOP doesn't care about climate change and refuses to do anything about it.,Negative,Positive,Positive
966_Cleand_Climate1.csv,RT @kaylarosie7: Hello people of Earth!!! We have 12 years to reduce climate change before the point of no return! Each of us can make a ch,Positive,Negative,Positive
761_Cleand_Climate1.csv,RT @TitusNation: After reading the climate change report it s clear we have the pedal to the metal on the road to extinction blaring the h,Positive,Positive,Positive
1233_Cleand_Climate1.csv,Why we can t reverse climate change with negative emissions technologies https://t.co/7aqhCDCP3h #BECCS #CCS #IPCC #NETs https://t.co/H7kEIM28m3,Positive,Neutral,Negative
684_Cleand_Climate1.csv,RT @PUNKASSLATTE: PLEASE reduce the meat you consume. HEAVILY. It has a huge impact on climate change and the information is out there. go,Neutral,Positive,Positive
869_Cleand_Climate1.csv,RT @denistegg: This week s UN warning of climate chaos: is the total world rewrite they say doable ? .. 20 slides from Jeremy Leggett say y,Neutral,Positive,Positive
530_Cleand_Climate1.csv,RT @FreePressGC: @stillgray Oh I'm as risen as the average global temperatures over the last few decades due to anthropogenic climate chan,Neutral,Negative,Positive
1136_Cleand_Climate1.csv,Seeing progressive Christians say things like vote for Democrats or it will be the end of the world in regards to climate change essentially exposes what I ve been suspicious of for a long time: Nationalism isn t limited to conservatism. And it s still idolatry.,Positive,Negative,Neutral
715_Cleand_Climate1.csv,RT @SaleemulHuq: Bhutan leads the world in tackling climate Change and also in Happiness! https://t.co/f4QI2XZtAR,Positive,Positive,Positive
510_Cleand_Climate1.csv,RT @EdWellham: @ProfTimStephens @DaveSharma I went to the Wentworth By-election meeting on Climate Change last night. Great turn out and go,Neutral,not-relevant,Positive
1059_Cleand_Climate1.csv,RT @sardire: @didikins4life @ESA_org @usgcrp The percent of Americans that believe in #globalwarming hits a 10-year high https://t.co/4Hc6k,Neutral,Positive,Neutral
69_Cleand_Climate1.csv,@Independent Of course they have because they don t give a shit about global warming or climate change they only care about a quick quid. Absolute fuckwits who shouldn t even be allowed to control their own breathing never mind this Country.,Positive,Positive,Neutral
171_Cleand_Climate1.csv,@msnbc why don t you have a climate change scientist on the air?,Positive,Neutral,Neutral
638_Cleand_Climate1.csv,RT @MarkRuffalo: This is terrifying. We have as early as 12 years to limit catastrophic #ClimateChange. Let's do everything we can to save,Neutral,Positive,Positive
433_Cleand_Climate1.csv,RT @BiologistDan: A Question for #RedTideRick Scott Governor of Florida: Are you still a #Climatechange denier? Record Droughts Wildfires,Positive,Positive,Neutral
356_Cleand_Climate1.csv,It's official: The climate change outlook is dire. So what happens next? https://t.co/1kZo4O9Wwd https://t.co/M3uMk8SDSO,Positive,Positive,Positive
151_Cleand_Climate1.csv,@elizabethforma @algore Hello we were HELPLESS when Obama was in office! Destroyed lost our jobs homes EVERYTHING! The only time climate change would of helped us was.......good weather while living on the curb!,Neutral,Negative,Positive
279_Cleand_Climate1.csv,Dutch appeals court upholds landmark climate change ruling https://t.co/3SgM9XSGKd,not-relevant,Positive,Positive
407_Cleand_Climate1.csv,RT @Aitch_El: @Karmageddon67 @BellaFlokarti @Eric16984341 @independentaus In Victoria there were plannimg laws that prevented new houses be,not-relevant,not-relevant,not-relevant
202_Cleand_Climate1.csv,@wolfeb99 @kinsellawarren True. But the frequency of unseasonably warm weather events across the entire planet in recent years form an undeniable pattern pointing to climate change. Summers in once moderate parts of Europe have become scorching hot.,Negative,Neutral,Neutral
